49.852321	49.852321	
50.028851	50.028851	
50.240687	50.240687	
50.381912	50.381912	
50.593751	50.593751	
50.770282	50.770282	
50.982117	50.982117	
51.158651	51.158651	
51.370486	51.370486	
51.547015	51.547015	
51.758851	51.758851	
51.935384	51.935384	
52.111915	52.111915	
52.288447	52.288447	
52.500282	52.500282	
52.676817	52.676817	
52.853345	52.853345	
53.065180	53.065180	
53.241711	53.241711	
53.418243	53.418243	
53.594776	53.594776	
53.806612	53.806612	
53.983141	53.983141	
54.159669	54.159669	
54.336204	54.336204	
54.512732	54.512732	
54.724573	54.724573	
54.936408	54.936408	
55.112940	55.112940	
55.289471	55.289471	
55.466000	55.466000	
55.642528	55.642528	
55.854369	55.854369	
56.030897	56.030897	
56.207432	56.207432	
56.419267	56.419267	
56.595800	56.595800	
56.807636	56.807636	
56.948858	56.948858	
57.125387	57.125387	
57.337228	57.337228	
57.513756	57.513756	
57.725597	57.725597	
57.902125	57.902125	
58.113961	58.113961	
58.290489	58.290489	
58.467023	58.467023	
58.678859	58.678859	
58.890700	58.890700	
59.031921	59.031921	
59.243762	59.243762	
59.420291	59.420291	
59.632126	59.632126	
59.808655	59.808655	
59.985189	59.985189	
60.161717	60.161717	
60.338251	60.338251	
60.514780	60.514780	
60.726621	60.726621	
60.903149	60.903149	
61.079684	61.079684	
61.291519	61.291519	
61.468053	61.468053	
61.679883	61.679883	
61.856417	61.856417	
62.032945	62.032945	
62.244786	62.244786	
62.421315	62.421315	
62.597843	62.597843	
62.774374	62.774374	
62.986213	62.986213	
63.162741	63.162741	
63.374582	63.374582	
63.551111	63.551111	
63.727645	63.727645	
63.904173	63.904173	
64.080708	64.080708	
64.292543	64.292543	
64.469071	64.469071	
64.680907	64.680907	
64.892748	64.892748	
65.069276	65.069276	
65.245810	65.245810	
65.422339	65.422339	
65.598873	65.598873	
65.775401	65.775401	
65.987241	65.987241	
66.163771	66.163771	
66.340299	66.340299	
66.516828	66.516828	
66.693362	66.693362	
66.905197	66.905197	
67.081732	67.081732	
67.293567	67.293567	
67.470095	67.470095	
67.646624	67.646624	
67.858465	67.858465	
68.070300	68.070300	
68.246834	68.246834	
68.423363	68.423363	
68.599897	68.599897	
68.811727	68.811727	
68.988261	68.988261	
69.164789	69.164789	
69.376630	69.376630	
69.517852	69.517852	
69.729693	69.729693	
69.941528	69.941528	
70.118057	70.118057	
70.294587	70.294587	
70.506426	70.506426	
70.682955	70.682955	
70.859489	70.859489	
71.036017	71.036017	
71.212546	71.212546	
71.424387	71.424387	
71.636222	71.636222	
71.812751	71.812751	
72.024591	72.024591	
72.201120	72.201120	
72.342342	72.342342	
72.554183	72.554183	
72.730711	72.730711	
72.907245	72.907245	
73.119081	73.119081	
73.295611	73.295611	
73.507450	73.507450	
73.683979	73.683979	
73.860507	73.860507	
74.037041	74.037041	
74.248876	74.248876	
74.425411	74.425411	
74.637246	74.637246	
74.813775	74.813775	
75.025613	75.025613	
75.202144	75.202144	
75.413979	75.413979	
75.590513	75.590513	
75.767042	75.767042	
75.978879	75.978879	
76.155411	76.155411	
76.331940	76.331940	
76.508474	76.508474	
76.720309	76.720309	
76.896838	76.896838	
77.108679	77.108679	
77.285207	77.285207	
77.461740	77.461740	
77.638270	77.638270	
77.814800	77.814800	
78.026634	78.026634	
78.203168	78.203168	
78.415003	78.415003	
78.556231	78.556231	
78.768061	78.768061	
78.944594	78.944594	
79.156430	79.156430	
79.297657	79.297657	
79.509492	79.509492	
79.686026	79.686026	
79.933165	79.933165	
80.109697	80.109697	
80.286226	80.286226	
80.498067	80.498067	
80.674595	80.674595	
80.851129	80.851129	
81.062964	81.062964	
81.239499	81.239499	
81.416027	81.416027	
81.627868	81.627868	
81.804397	81.804397	
82.016232	82.016232	
82.192760	82.192760	
82.369296	82.369296	
82.545829	82.545829	
82.722357	82.722357	
82.934198	82.934198	
83.110727	83.110727	
83.322563	83.322563	
83.463789	83.463789	
83.675630	83.675630	
83.887466	83.887466	
84.063999	84.063999	
84.240523	84.240523	
84.417057	84.417057	
84.628892	84.628892	
84.805426	84.805426	
84.981955	84.981955	
85.193796	85.193796	
85.370324	85.370324	
85.582162	85.582162	
85.758694	85.758694	
85.970529	85.970529	
86.147057	86.147057	
86.358898	86.358898	
86.535427	86.535427	
86.747262	86.747262	
86.923791	86.923791	
87.100325	87.100325	
87.276853	87.276853	
87.488694	87.488694	
87.665223	87.665223	
87.841751	87.841751	
88.018284	88.018284	
88.230121	88.230121	
88.406649	88.406649	
88.583178	88.583178	
88.795019	88.795019	
88.971547	88.971547	
89.148080	89.148080	
89.359911	89.359911	
89.536445	89.536445	
89.748281	89.748281	
89.924815	89.924815	
90.101343	90.101343	
90.277877	90.277877	
90.489713	90.489713	
90.630940	90.630940	
90.842770	90.842770	
91.019304	91.019304	
91.231139	91.231139	
91.407673	91.407673	
91.584202	91.584202	
91.796037	91.796037	
92.007872	92.007872	
92.184407	92.184407	
92.396242	92.396242	
92.572776	92.572776	
92.784611	92.784611	
92.961145	92.961145	
93.137674	93.137674	
93.314202	93.314202	
93.526038	93.526038	
93.702572	93.702572	
93.914407	93.914407	
94.090941	94.090941	
94.267470	94.267470	
94.443998	94.443998	
94.620530	94.620530	
94.832368	94.832368	
95.008896	95.008896	
95.185430	95.185430	
95.397266	95.397266	
95.573800	95.573800	
95.750328	95.750328	
95.926857	95.926857	
96.138694	96.138694	
96.315226	96.315226	
96.491758	96.491758	
96.703596	96.703596	
96.915431	96.915431	
97.091960	97.091960	
97.303797	97.303797	
97.480329	97.480329	
97.692164	97.692164	
97.868699	97.868699	
98.080534	98.080534	
98.257063	98.257063	
98.433593	98.433593	
98.610125	98.610125	
98.821961	98.821961	
98.998495	98.998495	
99.175023	99.175023	
99.351552	99.351552	
99.563393	99.563393	
99.704614	99.704614	
99.916449	99.916449	
100.092979	100.092979	
100.304819	100.304819	
100.481347	100.481347	
100.657882	100.657882	
100.869715	100.869715	
101.081552	101.081552	
101.258081	101.258081	
101.434615	101.434615	
101.611143	101.611143	
101.822985	101.822985	
101.999513	101.999513	
102.176046	102.176046	
102.352575	102.352575	
102.529104	102.529104	
102.740944	102.740944	
102.917473	102.917473	
103.129309	103.129309	
103.305843	103.305843	
103.482371	103.482371	
103.658900	103.658900	
103.835434	103.835434	
104.047269	104.047269	
104.223804	104.223804	
104.400330	104.400330	
104.576860	104.576860	
104.788696	104.788696	
105.000537	105.000537	
105.177065	105.177065	
105.353599	105.353599	
105.565435	105.565435	
105.706662	105.706662	
105.918497	105.918497	
106.095026	106.095026	
106.271554	106.271554	
106.483395	106.483395	
106.659924	106.659924	
106.836458	106.836458	
107.012986	107.012986	
107.224824	107.224824	
107.366046	107.366046	
107.577884	107.577884	
107.789720	107.789720	
108.001561	108.001561	
108.178089	108.178089	
108.354623	108.354623	
108.531150	108.531150	
108.742988	108.742988	
108.919516	108.919516	
109.096050	109.096050	
109.307885	109.307885	
109.484419	109.484419	
109.660948	109.660948	
109.872788	109.872788	
110.049314	110.049314	
110.225846	110.225846	
110.437681	110.437681	
110.614215	110.614215	
110.790744	110.790744	
111.002585	111.002585	
111.143806	111.143806	
111.355647	111.355647	
111.567483	111.567483	
111.744011	111.744011	
111.920540	111.920540	
112.132381	112.132381	
112.308909	112.308909	
112.485443	112.485443	
112.661972	112.661972	
112.873813	112.873813	
113.050338	113.050338	
113.262177	113.262177	
113.438705	113.438705	
113.579932	113.579932	
113.791768	113.791768	
114.003609	114.003609	
114.144830	114.144830	
114.356669	114.356669	
114.568502	114.568502	
114.709728	114.709728	
114.921564	114.921564	
115.098098	115.098098	
115.309933	115.309933	
115.486462	115.486462	
115.662996	115.662996	
115.839524	115.839524	
116.051363	116.051363	
116.227894	116.227894	
116.439730	116.439730	
116.616263	116.616263	
116.792792	116.792792	
117.004627	117.004627	
117.181161	117.181161	
117.357690	117.357690	
117.534223	117.534223	
117.746059	117.746059	
117.887285	117.887285	
118.099116	118.099116	
118.275650	118.275650	
118.452179	118.452179	
118.664020	118.664020	
118.840548	118.840548	
119.017082	119.017082	
119.228912	119.228912	
119.405446	119.405446	
119.617281	119.617281	
119.793816	119.793816	
119.970344	119.970344	
120.182185	120.182185	
120.358714	120.358714	
120.570549	120.570549	
120.747077	120.747077	
120.923611	120.923611	
121.100140	121.100140	
121.276674	121.276674	
121.453203	121.453203	
121.665044	121.665044	
121.841572	121.841572	
122.018106	122.018106	
122.229937	122.229937	
122.406470	122.406470	
122.618305	122.618305	
122.794839	122.794839	
122.971368	122.971368	
123.183209	123.183209	
123.359737	123.359737	
123.571573	123.571573	
123.712797	123.712797	
123.924635	123.924635	
124.101164	124.101164	
124.277692	124.277692	
124.454227	124.454227	
124.666062	124.666062	
124.842593	124.842593	
125.054431	125.054431	
125.230961	125.230961	
125.407494	125.407494	
125.584022	125.584022	
125.795863	125.795863	
125.972392	125.972392	
126.148920	126.148920	
126.360761	126.360761	
126.537290	126.537290	
126.713822	126.713822	
126.925659	126.925659	
127.102188	127.102188	
127.314029	127.314029	
127.490557	127.490557	
127.667086	127.667086	
127.878925	127.878925	
128.055455	128.055455	
128.231986	128.231986	
128.408518	128.408518	
128.620353	128.620353	
128.796887	128.796887	
128.973416	128.973416	
129.149950	129.149950	
129.361785	129.361785	
129.538320	129.538320	
129.750155	129.750155	
129.926688	129.926688	
130.103214	130.103214	
130.315053	130.315053	
130.491581	130.491581	
130.668110	130.668110	
130.844644	130.844644	
131.056479	131.056479	
131.233008	131.233008	
131.409536	131.409536	
131.621377	131.621377	
131.797906	131.797906	
131.974434	131.974434	
132.150968	132.150968	
132.327497	132.327497	
132.539332	132.539332	
132.715861	132.715861	
132.927702	132.927702	
133.068923	133.068923	
133.280764	133.280764	
133.457289	133.457289	
133.633821	133.633821	
133.845657	133.845657	
134.022191	134.022191	
134.234026	134.234026	
134.410554	134.410554	
134.587085	134.587085	
134.763617	134.763617	
134.975453	134.975453	
135.151987	135.151987	
135.328515	135.328515	
135.540356	135.540356	
135.752191	135.752191	
135.928720	135.928720	
136.105249	136.105249	
136.281783	136.281783	
136.458314	136.458314	
136.670146	136.670146	
136.811374	136.811374	
137.023209	137.023209	
137.199743	137.199743	
137.376272	137.376272	
137.588113	137.588113	
137.799948	137.799948	
137.976476	137.976476	
138.153005	138.153005	
138.329539	138.329539	
138.541374	138.541374	
138.717909	138.717909	
138.929744	138.929744	
139.106278	139.106278	
139.247500	139.247500	
139.459335	139.459335	
139.671170	139.671170	
139.812398	139.812398	
140.024233	140.024233	
140.200767	140.200767	
140.412602	140.412602	
140.589131	140.589131	
140.800966	140.800966	
140.977500	140.977500	
141.154029	141.154029	
